stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
0089,,"MONTGOMERY",,50.838006,4.408970,,,0,37
0470F,,"SIMONIS",,50.863666,4.329612,,,0,53
0471,,"SIMONIS",,50.863732,4.329236,,,0,53
0472,,"SIMONIS",,50.863543,4.329023,,,0,53
0473F,,"SIMONIS",,50.863418,4.330031,,,0,53
0501,,"DE BROUCKERE",,50.851494,4.352876,,,0,15
0506,,"DE BROUCKERE",,50.851746,4.353415,,,0,15
0511,,"ROGIER",,50.855635,4.358040,,,0,41
0516,,"ROGIER",,50.855933,4.358494,,,0,41
0521,,"GARE DU NORD",,50.860134,4.359946,,,0,61
0526,,"GARE DU NORD",,50.860718,4.360500,,,0,61
0529,,"ROGIER",,50.856232,4.358726,,,0,41
0531,,"GARE DU NORD",,50.860053,4.359662,,,0,61
0520161,,"1 - Gare SNCB",,50.860529,4.359407,,,2,61
0536,,"GARE DU NORD",,50.860763,4.360273,,,0,61
0601,,"BOURSE",,50.847772,4.348972,,,0,62
0600162,,"1 - Boulevard Anspach",,50.848662,4.350150,,,2,62
0600262,,"2 - Boulevard Anspach",,50.848662,4.350150,,,2,62
0600362,,"3 - Bourse",,50.847655,4.349128,,,2,62
0600462,,"4 - Bourse",,50.847655,4.349128,,,2,62
0600562,,"5 - Boulevard Anspach",,50.847232,4.348688,,,2,62
0600662,,"6 - Boulevard Anspach",,50.847232,4.348688,,,2,62
0600762,,"7 - Boulevard Anspach",,50.847340,4.348419,,,2,62
0600862,,"8 - Boulevard Anspach",,50.847340,4.348419,,,2,62
0600962,,"9 - Bourse",,50.847898,4.349000,,,2,62
0601062,,"10 - Bourse",,50.847898,4.349000,,,2,62
0601162,,"11 - Place de la Bourse",,50.848248,4.349157,,,2,62
0601262,,"12 - Boulevard Anspach",,50.848797,4.349952,,,2,62
0606,,"BOURSE",,50.848086,4.349455,,,0,62
0611,,"ANNEESSENS",,50.844184,4.345254,,,0,63
0610163,,"1 - Place Anneessens",,50.843789,4.345183,,,2,63
0610363,,"3 - Rue de Tournai",,50.843051,4.344558,,,2,63
0610463,,"4 - Boulevard Maurice Lemonnier",,50.843222,4.344132,,,2,63
0610563,,"5 - Place Anneessens",,50.843681,4.344515,,,2,63
0610663,,"6 - Place Anneessens",,50.843905,4.344728,,,2,63
0616,,"ANNEESSENS",,50.844490,4.345736,,,0,63
0610263,,"2 - Place Anneessens",,50.843483,4.344927,,,2,63
0621,,"LEMONNIER",,50.840084,4.341039,,,0,64
0620164,,"1 - Boulevard Maurice Lemonnier",,50.840345,4.341181,,,2,64
0626,,"LEMONNIER",,50.840399,4.341408,,,0,64
0631,,"GARE DU MIDI",,50.836497,4.337946,,,0,
0636,,"GARE DU MIDI",,50.836811,4.337407,,,0,
0702,,"GARE DU MIDI",,50.836353,4.338259,,,0,49
0703,,"PORTE DE HAL",,50.832547,4.342972,,,0,48
0704,,"PARVIS ST-GILLES",,50.829721,4.346537,,,0,65
0650165,,"1 - Parvis de Saint-Gilles",,50.830304,4.344934,,,2,65
0650265,,"2 - Rue Hôtel des Monnaies",,50.829379,4.347021,,,2,65
0705,,"HORTA",,50.825702,4.345490,,,0,66
0660166,,"1 - Chaussée de Waterloo",,50.826439,4.346469,,,2,66
0660266,,"2 - Chaussée de Waterloo",,50.826115,4.345915,,,2,66
0706,,"ALBERT",,50.821090,4.343888,,,0,67
0670167,,"1 - Avenue Jupiter",,50.820936,4.341334,,,2,67
0670267,,"2 - Avenue Besme",,50.821728,4.342015,,,2,67
0670367,,"3 - Avenue Albert",,50.821530,4.342994,,,2,67
0711F,,"ALBERT",,50.820802,4.340965,,,0,
0712F,,"ALBERT",,50.821021,4.341497,,,0,
0722,,"ALBERT",,50.822303,4.343561,,,0,67
0723,,"HORTA",,50.826043,4.345887,,,0,66
0724,,"PARVIS ST-GILLES",,50.829944,4.346011,,,0,65
0725,,"PORTE DE HAL",,50.832821,4.342903,,,0,48
0726,,"GARE DU MIDI",,50.836586,4.337506,,,0,49
0801,,"MONTGOMERY",,50.837123,4.407182,,,0,37
0806,,"MONTGOMERY",,50.837555,4.407424,,,0,37
0811,,"GEORGES HENRI",,50.843453,4.405598,,,0,69
0810169,,"1 - Square Vergote",,50.844621,4.404576,,,2,69
0810269,,"2 - Square Vergote",,50.844630,4.405413,,,2,69
0810369,,"3 - Boulevard Brand Whitlock",,50.842904,4.406377,,,2,69
0810469,,"4 - Boulevard Brand Whitlock",,50.842832,4.405611,,,2,69
0816,,"GEORGES HENRI",,50.843896,4.405406,,,0,69
0821,,"DIAMANT",,50.848931,4.402428,,,0,68
0820168,,"1 - Boulevard Auguste Reyers",,50.849280,4.402570,,,2,68
0820268,,"2 - Boulevard Auguste Reyers",,50.849297,4.401611,,,2,68
0826,,"DIAMANT",,50.849394,4.402198,,,0,68
0901,,"BOILEAU",,50.832955,4.405187,,,0,70
0900170,,"1 - Boulevard Saint-Michel",,50.832036,4.404410,,,2,70
0900270,,"2 - Rue Charles Legrelle",,50.834085,4.405149,,,2,70
0900370,,"3 - Rue Charles Legrelle",,50.834049,4.405320,,,2,70
0900470,,"4 - Rue Père E. Devroye",,50.834058,4.406242,,,2,70
0900570,,"5 - Avenue Boileau",,50.832305,4.405304,,,2,70
0906,,"BOILEAU",,50.833663,4.405561,,,0,70
1000,,"GARE CENTRALE",,50.845100,4.359617,,,0,
1001,,"GARE CENTRALE",,50.844568,4.356926,,,0,
1003,,"GARE CENTRALE",,50.844659,4.359615,,,0,
1005,,"GARE CENTRALE",,50.846832,4.356626,,,0,
1006,,"POGGE",,50.866609,4.375391,,,0,
1007,,"POGGE",,50.866411,4.375226,,,0,
1010,,"LE ROUX",,50.878265,4.321409,,,0,
1014F,,"MIROIR",,50.870847,4.324577,,,0,
1015,,"BERVOETS",,50.816648,4.319873,,,0,
1018,,"BON AIR",,50.835978,4.274419,,,0,
1019,,"PICARD",,50.864062,4.344119,,,0,
1024B,,"WTC",,50.861176,4.355358,,,0,
1027,,"BRAVES",,50.773318,4.336610,,,0,
1035,,"GARE DE JETTE",,50.880181,4.330411,,,0,
1036,,"GARE DE JETTE",,50.880162,4.330173,,,0,
1037,,"HOP. MILITAIRE",,50.907736,4.389004,,,0,
1038,,"HOP. MILITAIRE",,50.907873,4.389203,,,0,
1040,,"MERCATOR",,50.908333,4.396090,,,0,
1041,,"MERCATOR",,50.908496,4.395102,,,0,
1042,,"ICHEC",,50.838265,4.408091,,,0,
1043,,"HOF TER MUSSCHEN",,50.854208,4.447844,,,0,
1044,,"SIMONE VEIL",,50.905522,4.403494,,,0,
1046G,,"LEGRAND",,50.816346,4.371817,,,0,
1047F,,"LEGRAND",,50.815959,4.371874,,,0,
1048F,,"LEGRAND",,50.815564,4.371760,,,0,
1049F,,"LEGRAND",,50.815519,4.371065,,,0,
1050,,"SIMONE VEIL",,50.905996,4.402031,,,0,
1053,,"MARLY",,50.898577,4.402396,,,0,
1054,,"NELSON MANDELA",,50.899278,4.399029,,,0,
1055,,"VANDERSTICHELEN",,50.865946,4.338822,,,0,
1056,,"PICARD",,50.864456,4.343166,,,0,
1057,,"PETER BENOIT",,50.895472,4.388029,,,0,
1060,,"HEEMBEEK",,50.887074,4.377409,,,0,
1061,,"HEEMBEEK",,50.887234,4.377897,,,0,
1062,,"HEEMBEEK",,50.887490,4.378208,,,0,
1063,,"CESAR DE PAEPE",,50.842901,4.350818,,,0,
1064,,"GOFFIN",,50.866879,4.310144,,,0,
1065,,"LE ROUX",,50.879155,4.321791,,,0,
1066,,"EUGENE TOUSSAINT",,50.881187,4.321846,,,0,
1068,,"PRES COMMUNS",,50.889929,4.381395,,,0,
1069,,"PRES COMMUNS",,50.889837,4.380858,,,0,
1071,,"FOREST NATIONAL",,50.810403,4.324666,,,0,
1074,,"ZAMAN-FOREST NAT.",,50.813199,4.324849,,,0,
1078,,"ZAMAN-FOREST NAT.",,50.813061,4.324730,,,0,
1082,,"GARE DU NORD",,50.860915,4.358361,,,0,
1083,,"GARE DU NORD",,50.860394,4.358898,,,0,
1085,,"BERVOETS",,50.817464,4.320483,,,0,
1086,,"PAUL DESCHANEL",,50.859427,4.379125,,,0,
1089,,"PAVILLONS MEUDON",,50.893925,4.397845,,,0,
1090,,"PAVILLONS MEUDON",,50.893896,4.397901,,,0,
1094,,"VALIDA",,50.866310,4.303465,,,0,
1094F,,"VALIDA",,50.866292,4.303465,,,0,
1095,,"PLACE DE L'EGLISE",,50.861233,4.292961,,,0,
1096,,"BENES",,50.864112,4.312275,,,0,
1097,,"BASTOGNE",,50.861273,4.315886,,,0,
1098,,"SIPPELBERG",,50.861828,4.322201,,,0,
1099,,"PARC MONNET",,50.869995,4.288174,,,0,
1102A,,"SEPT ETOILES",,50.864585,4.285551,,,0,
1103,,"ANCIENNE BARRIERE",,50.885545,4.316271,,,0,
1105,,"COMHAIRE",,50.859962,4.296378,,,0,
1108,,"GOFFIN",,50.866778,4.308838,,,0,
1110,,"VAN HAELEN",,50.780214,4.325869,,,0,
1111,,"COLLEGE S.-COEUR",,50.866675,4.314886,,,0,
1112,,"SIMONIS",,50.862960,4.330756,,,0,
1113,,"ICHEC",,50.838804,4.408276,,,0,
1114B,,"VANHUFFEL",,50.860432,4.331643,,,0,
1115,,"AUTRIQUE",,50.858770,4.330078,,,0,
1116,,"HUNDERENVELD",,50.866817,4.281688,,,0,
1117,,"DELACROIX",,50.845805,4.323060,,,0,
1118B,,"GENOT",,50.862575,4.301247,,,0,
1119,,"WINTEROY",,50.864477,4.306620,,,0,
1120,,"WINTEROY",,50.864500,4.306428,,,0,
1121,,"BLOKKEN",,50.921593,4.428627,,,0,
1124,,"TRONE",,50.841632,4.364819,,,0,
1125,,"HOP. SAINT-PIERRE",,50.834700,4.346152,,,0,
1126,,"JEU DE BALLE",,50.837424,4.349035,,,0,
1127,,"CHAPELLE",,50.841246,4.351814,,,0,
1128,,"PETIT SABLON",,50.839898,4.355875,,,0,
1131B,,"LUXEMBOURG",,50.839745,4.373679,,,0,
1132,,"TREVES",,50.841004,4.374318,,,0,
1133,,"PARC LEOPOLD",,50.840341,4.378663,,,0,
1134,,"NERVIENS",,50.839287,4.386635,,,0,
1135,,"GAULOIS",,50.838062,4.392801,,,0,
1136,,"MERODE",,50.839216,4.398528,,,0,
1138,,"ZEPHYR",,50.846783,4.420899,,,0,
1139,,"GEORGES HENRI",,50.842148,4.406718,,,0,
1140,,"DEGROOFF",,50.843639,4.411958,,,0,
1141,,"MEUDON",,50.845080,4.417254,,,0,
1142,,"HUNDERENVELD",,50.867240,4.281502,,,0,
1150,,"ZEPHYR",,50.847132,4.421532,,,0,
1152,,"MEUDON",,50.844896,4.416770,,,0,
1153,,"DEGROOFF",,50.843612,4.411504,,,0,
1154,,"GEORGES HENRI",,50.841746,4.406374,,,0,
1156,,"MERODE",,50.839607,4.398226,,,0,
1157,,"GAULOIS",,50.838215,4.392560,,,0,
1158,,"NERVIENS",,50.839573,4.386044,,,0,
1159,,"GAULOIS",,50.838242,4.392106,,,0,
1160,,"TREVES",,50.841975,4.374715,,,0,
1162C,,"LUXEMBOURG",,50.839401,4.373376,,,0,
1167,,"CHAPELLE",,50.840890,4.350595,,,0,
1168,,"JEU DE BALLE",,50.837426,4.346872,,,0,
1169,,"PORTE DE HAL",,50.834403,4.343214,,,0,
1172,,"LIBERTE",,50.862688,4.326239,,,0,
1177,,"PAUL DESCHANEL",,50.859755,4.378841,,,0,
1178,,"DELACROIX",,50.845922,4.323329,,,0,
1179,,"AUTRIQUE",,50.858860,4.330205,,,0,
1180,,"VANHUFFEL",,50.860483,4.331816,,,0,
1182,,"SIPPELBERG",,50.861968,4.321936,,,0,
1183,,"SIMONIS",,50.863355,4.330671,,,0,
1184,,"LIBERTE",,50.862752,4.325697,,,0,
1187,,"ROYALE",,50.841300,4.358156,,,0,
1190,,"COMHAIRE",,50.860912,4.296286,,,0,
1193A,,"SEPT ETOILES",,50.865548,4.284473,,,0,
1194,,"HUNDERENVELD",,50.866952,4.281290,,,0,
1195,,"HUNDERENVELD",,50.866943,4.281332,,,0,
1196,,"PARC MONNET",,50.869753,4.288799,,,0,
1197,,"BASTOGNE",,50.861354,4.316156,,,0,
1198,,"BENES",,50.864311,4.312234,,,0,
1199F,,"GOFFIN",,50.866834,4.308323,,,0,
1201,,"MOORTEBEEK",,50.841799,4.286876,,,0,
1202,,"OSSEGHEM",,50.856387,4.326529,,,0,
1203,,"WESTLAND SHOPPING",,50.838025,4.284196,,,0,
1204,,"FRUITS",,50.837374,4.290288,,,0,
1207,,"PAULSEN",,50.843463,4.300495,,,0,
1209,,"PLACE DE L'EGLISE",,50.861772,4.291597,,,0,
1212,,"VANDERSTICHELEN",,50.866217,4.338437,,,0,
1218,,"ROYALE",,50.841778,4.358713,,,0,
1220,,"ALBERT",,50.821161,4.341972,,,0,
1221,,"ALBERT",,50.820955,4.342058,,,0,
1226,,"SIMONE VEIL",,50.905632,4.402999,,,0,
1227,,"LEMONNIER",,50.841047,4.340769,,,0,
1229,,"UNION",,50.819628,4.325398,,,0,
1230,,"UNION",,50.821157,4.325978,,,0,
1231,,"CHATAIGNES",,50.817222,4.325196,,,0,
1232,,"CHATAIGNES",,50.817292,4.325487,,,0,
1233,,"LUXEMBOURG",,50.838936,4.372733,,,0,
1236,,"VALIDA",,50.866256,4.303181,,,0,
1236F,,"VALIDA",,50.866256,4.303153,,,0,
1237,,"ELEPHANT",,50.851948,4.332370,,,0,
1242,,"ELEPHANT",,50.851954,4.333500,,,0,
1243,,"NEPTUNIUM",,50.865284,4.377560,,,0,
1244,,"GROENINGHE",,50.854077,4.328448,,,0,
1246,,"NEPTUNIUM",,50.865419,4.377687,,,0,
1250,,"HOUZEAU",,50.803050,4.358807,,,0,
1251,,"HOUZEAU",,50.803621,4.358749,,,0,
1252,,"STOCKEL",,50.840858,4.462754,,,0,
1257,,"PAULSEN",,50.843753,4.300032,,,0,
1260,,"FRUITS",,50.837572,4.289977,,,0,
1261,,"WESTLAND SHOPPING",,50.838385,4.284139,,,0,
1262B,,"LUXEMBOURG",,50.840268,4.373914,,,0,
1271B,,"FROISSART",,50.840523,4.382669,,,0,
1272,,"BOURDON",,50.786881,4.329615,,,0,
1273,,"AMBIORIX",,50.846234,4.383470,,,0,
1274,,"CREMATORIUM",,50.784415,4.328056,,,0,
1275,,"CREMATORIUM",,50.784830,4.328375,,,0,
1278,,"LA CHASSE",,50.829955,4.390926,,,0,
1279,,"BOURDON",,50.787161,4.329852,,,0,
1280B,,"FLAGEY",,50.828384,4.373165,,,0,
1281,,"SUZAN DANIEL",,50.863306,4.349156,,,0,
1282,,"SUZAN DANIEL",,50.863018,4.348724,,,0,
1283B,,"BIPLAN",,50.884092,4.410163,,,0,
1285,,"PETIT SABLON",,50.839354,4.355459,,,0,
1286,,"SIMONIS",,50.863005,4.330789,,,0,
1288,,"SIMONIS",,50.863301,4.330614,,,0,
1289,,"STADE",,50.893809,4.331860,,,0,
1290,,"STADE",,50.893462,4.332132,,,0,
1293,,"GARE DU NORD",,50.859127,4.358129,,,0,
1293B,,"GARE DU NORD",,50.859127,4.358129,,,0,
1295,,"GARE DU NORD",,50.859378,4.357575,,,0,
1302,,"STOCKEL",,50.839796,4.463803,,,0,
1303,,"RIETHUISEN",,50.867019,4.321136,,,0,
1304,,"COLLEGE S.-COEUR",,50.866675,4.314772,,,0,
1306,,"SCHWEITZER",,50.864418,4.297090,,,0,
1306F,,"SCHWEITZER",,50.864418,4.297090,,,0,
1307,,"SCHWEITZER",,50.864373,4.296735,,,0,
1307F,,"SCHWEITZER",,50.864364,4.296721,,,0,
1308G,,"SCHWEITZER",,50.864581,4.297151,,,0,
1310,,"SCHWEITZER",,50.864894,4.296868,,,0,
1313,,"BOSSAERT-BASILIQ.",,50.865077,4.320101,,,0,
1314,,"BESME",,50.863632,4.324662,,,0,
1317,,"SCHUMAN",,50.844329,4.384186,,,0,
1318,,"SCHUMAN",,50.844356,4.383817,,,0,
1320,,"ARIANE",,50.856440,4.431044,,,0,
1321,,"ARIANE",,50.856610,4.432322,,,0,
1328,,"ARBRE BALLON",,50.892851,4.312731,,,0,
1334,,"ARBRE BALLON",,50.892622,4.314011,,,0,
1339,,"KRAAINEM",,50.849022,4.459021,,,0,
1343,,"DE WANSIJN",,50.791908,4.357665,,,0,
1344,,"DE WANSIJN",,50.791807,4.356808,,,0,
1347,,"DROSSART",,50.792014,4.352949,,,0,
1348,,"TOUR ET TAXIS",,50.864947,4.350303,,,0,
1349,,"TOUR ET TAXIS",,50.865086,4.351110,,,0,
1355,,"ROODEBEEK",,50.847470,4.436562,,,0,
1356,,"TOUR ET TAXIS",,50.865586,4.350999,,,0,
1358,,"COTEAUX",,50.859690,4.376229,,,0,
1359,,"ROBIANO",,50.860168,4.369247,,,0,
1368,,"ANCIENNE BARRIERE",,50.885087,4.318659,,,0,
1375,,"GERGEL",,50.851218,4.487768,,,0,
1376B,,"GRAND SABLON",,50.841413,4.353383,,,0,
1377,,"DEUTSCHE SCHULE",,50.852427,4.491947,,,0,
1379,,"ROODEBEEK",,50.847956,4.436126,,,0,
1380,,"LONG-CHENE",,50.853332,4.496851,,,0,
1381,,"LONG-CHENE",,50.853365,4.496515,,,0,
1382,,"ROODEBEEK",,50.847902,4.435729,,,0,
1383,,"ROODEBEEK",,50.848030,4.436032,,,0,
1384,,"ROODEBEEK",,50.848138,4.436066,,,0,
1385,,"ROODEBEEK",,50.847790,4.436351,,,0,
1387,,"DEUTSCHE SCHULE",,50.852518,4.490754,,,0,
1393,,"BIENFAITEURS",,50.858257,4.382675,,,0,
1402B,,"MICHEL-ANGE",,50.845205,4.386602,,,0,
1403,,"JAMBLINNE DE MEUX",,50.847236,4.393729,,,0,
1404,,"VICTOR HUGO",,50.847707,4.397407,,,0,
1406,,"VERGOTE",,50.845754,4.403994,,,0,
1408,,"MONTALD",,50.843986,4.421288,,,0,
1410,,"MELARD",,50.842013,4.428398,,,0,
1411,,"MAX WALLER",,50.805602,4.313003,,,0,
1412,,"VOOT",,50.841014,4.434987,,,0,
1415,,"STADE FALLON",,50.841169,4.443304,,,0,
1416,,"FROISSART",,50.840185,4.382637,,,0,
1417B,,"BREYDEL",,50.841185,4.384678,,,0,
1419,,"GUEUX",,50.847115,4.391358,,,0,
1421,,"SLEGERS",,50.841465,4.432368,,,0,
1422,,"DEPORTES",,50.839795,4.437871,,,0,
1423,,"PARC MALOU",,50.840299,4.440293,,,0,
1424,,"GEORGES HENRI",,50.842274,4.406462,,,0,
1425,,"AMBIORIX",,50.846244,4.384315,,,0,
1427,,"MERCURE",,50.797724,4.354912,,,0,
1429,,"DROSSART",,50.792500,4.351807,,,0,
1430,,"DIEWEG",,50.794963,4.349612,,,0,
1441,,"CHAPELLE",,50.841605,4.350494,,,0,
1442,,"NEERSTALLE",,50.801301,4.317317,,,0,
1443,,"NEERSTALLE",,50.800609,4.317602,,,0,
1444,,"FOREST CENTRE",,50.812173,4.315949,,,0,
1446,,"RUE LONGUE",,50.797010,4.309824,,,0,
1447,,"VICTOR ALLARD",,50.800989,4.329699,,,0,
1448,,"VICTOR GAMBIER",,50.798952,4.333472,,,0,
1449,,"SLEGERS",,50.841452,4.432127,,,0,
1450,,"DEPORTES",,50.839816,4.436724,,,0,
1451,,"PARC MALOU",,50.840567,4.439701,,,0,
1452,,"CARREFOUR STALLE",,50.795638,4.321455,,,0,
1453,,"CALYPSO 2000",,50.803007,4.409778,,,0,
1454,,"VOOT",,50.841361,4.434287,,,0,
1455,,"CALYPSO 2000",,50.803124,4.408998,,,0,
1456,,"MELARD",,50.842347,4.427376,,,0,
1457,,"WAGON",,50.797046,4.328719,,,0,
1458,,"MONTALD",,50.844086,4.421193,,,0,
1459,,"GEORGES HENRI",,50.842922,4.406278,,,0,
1460,,"VERGOTE",,50.845828,4.404551,,,0,
1462,,"VICTOR HUGO",,50.847998,4.398087,,,0,
1463,,"GUEUX",,50.846985,4.390915,,,0,
1464,,"MICHEL-ANGE",,50.845282,4.386558,,,0,
1466,,"HOP. DES ENFANTS",,50.887920,4.327875,,,0,
1467,,"HOP. DES ENFANTS",,50.888569,4.327578,,,0,
1468,,"HELDENPLEIN",,50.926660,4.424904,,,0,
1469,,"HELDENPLEIN",,50.926451,4.425366,,,0,
1470,,"KASSEI",,50.923006,4.415323,,,0,
1472,,"FORESTERIE",,50.786148,4.424840,,,0,
1473,,"KASSEI",,50.923160,4.415841,,,0,
1476,,"FROISSART",,50.840500,4.381885,,,0,
1477B,,"CERIA",,50.816266,4.290209,,,0,
1478,,"CAMPUS CERIA",,50.815856,4.295020,,,0,
1479,,"COLOMBOPHILES",,50.818644,4.298266,,,0,
1480,,"WAXWEILER",,50.823075,4.296755,,,0,
1481,,"ENSOR",,50.920629,4.405630,,,0,
1482,,"RENE HENRY",,50.836154,4.295301,,,0,
1483,,"WESTLAND SHOPPING",,50.837828,4.283771,,,0,
1484,,"POMMIER",,50.835155,4.280397,,,0,
1485,,"ENSOR",,50.921057,4.409300,,,0,
1486B,,"BON AIR",,50.835718,4.275337,,,0,
1487,,"POMMIER",,50.834966,4.280497,,,0,
1488,,"WESTLAND SHOPPING",,50.837674,4.284250,,,0,
1489,,"RENE HENRY",,50.836343,4.295116,,,0,
1490,,"VAN BEETHOVEN",,50.828854,4.293893,,,0,
1491,,"JOZEF BAUS",,50.839511,4.494793,,,0,
1492,,"WAXWEILER",,50.823022,4.297351,,,0,
1493,,"WAUTERS",,50.818515,4.294711,,,0,
1494,,"JOZEF BAUS",,50.839821,4.494327,,,0,
1495,,"VAN BEETHOVEN",,50.828962,4.293893,,,0,
1497B,,"TOULOUSE",,50.843138,4.375982,,,0,
1498,,"HUIT HEURES",,50.820497,4.299327,,,0,
1500,,"MUSEE DU TRAM",,50.832932,4.432063,,,0,
1508,,"MADOU",,50.849102,4.369937,,,0,
1509,,"SAINT-JOSSE",,50.849751,4.374333,,,0,
1510,,"GUTENBERG",,50.849039,4.377279,,,0,
1512,,"VINCOTTE",,50.851620,4.384813,,,0,
1513,,"DAILLY",,50.852473,4.388463,,,0,
1514B,,"RADIUM",,50.852399,4.392447,,,0,
1517,,"HELMET",,50.874969,4.385792,,,0,
1518,,"LEVIE",,50.847919,4.407745,,,0,
1519,,"MAI",,50.848322,4.413496,,,0,
1520,,"HEYDENBERG",,50.848617,4.417628,,,0,
1521,,"SPEECKAERT",,50.848436,4.420326,,,0,
1522,,"VERHEYLEWEGHEN",,50.848165,4.425145,,,0,
1525,,"PEUPLIERS",,50.852894,4.437955,,,0,
1526,,"MARCEL THIRY",,50.855664,4.440581,,,0,
1527,,"JESPERS",,50.857103,4.441439,,,0,
1528,,"HOF TEN BERG",,50.858827,4.438670,,,0,
1529,,"HYMANS",,50.846731,4.431215,,,0,
1530,,"WTC",,50.860360,4.355422,,,0,
1531,,"MARCEL THIRY",,50.855610,4.438959,,,0,
1533,,"GULLEDELLE",,50.855492,4.428179,,,0,
1534,,"CICERON",,50.860617,4.420453,,,0,
1535,,"PADUWA",,50.859649,4.414209,,,0,
1536,,"GARE DU NORD",,50.859190,4.358469,,,0,
1538B,,"DE LOMBAERDE",,50.859742,4.416887,,,0,
1540,,"CHARMILLE",,50.850757,4.434245,,,0,
1541B,,"CAMPUS CERIA",,50.816555,4.292593,,,0,
1544,,"LEOPOLD II",,50.836077,4.412949,,,0,
1545,,"JULES CESAR",,50.834547,4.420311,,,0,
1546,,"CHIEN VERT",,50.834697,4.426884,,,0,
1547,,"BRESIL",,50.802830,4.390317,,,0,
1548B,,"SCHUMAN",,50.841983,4.383759,,,0,
1550,,"CHARMILLE",,50.851026,4.434771,,,0,
1551,,"MARCEL THIRY",,50.854788,4.440301,,,0,
1552,,"JESPERS",,50.857664,4.442065,,,0,
1553,,"MARCEL THIRY",,50.854908,4.438887,,,0,
1554,,"PEUPLIERS",,50.852490,4.437386,,,0,
1556,,"VILVOORDE STATION",,50.924098,4.432294,,,0,
1557,,"VERHEYLEWEGHEN",,50.848321,4.424602,,,0,
1558,,"SPEECKAERT",,50.848604,4.420268,,,0,
1559,,"HEYDENBERG",,50.848725,4.416464,,,0,
1560,,"MAI",,50.848573,4.414546,,,0,
1561,,"LEVIE",,50.848054,4.408895,,,0,
1565B,,"RADIUM",,50.852816,4.392029,,,0,
1566,,"DAILLY",,50.852527,4.388052,,,0,
1567,,"VINCOTTE",,50.851530,4.384174,,,0,
1568,,"CLOVIS",,50.849894,4.381107,,,0,
1569B,,"GUTENBERG",,50.849132,4.377147,,,0,
1570,,"SAINT-JOSSE",,50.849814,4.374063,,,0,
1571,,"MADOU",,50.849743,4.369584,,,0,
1576,,"PRINC. ELISABETH",,50.872992,4.376771,,,0,
1577,,"PRINC. ELISABETH",,50.873218,4.376999,,,0,
1578,,"HYMANS",,50.846876,4.430520,,,0,
1582,,"SAINT-JOSSE",,50.850263,4.374759,,,0,
1584,,"KLAKKEDELLE",,50.846716,4.442702,,,0,
1585,,"VANDERVELDE",,50.847414,4.447702,,,0,
1586,,"ALMA",,50.847868,4.455840,,,0,
1587,,"KRAAINEM",,50.848390,4.459234,,,0,
1590,,"BRESIL",,50.802740,4.390519,,,0,
1591,,"MERODE",,50.838963,4.398537,,,0,
1592,,"GILLON",,50.855891,4.367190,,,0,
1594,,"GLOBE",,50.800674,4.337416,,,0,
1595,,"GLOBE",,50.800560,4.337300,,,0,
1597B,,"CHIREC",,50.817082,4.400814,,,0,
1598B,,"CHIREC",,50.817056,4.399788,,,0,
1599,,"DIELEGHEM",,50.888054,4.319338,,,0,
1600,,"TRIANGLE",,50.850022,4.334696,,,0,
1601,,"REINE ASTRID",,50.848082,4.467057,,,0,
1602,,"VIOLETTES",,50.840730,4.484638,,,0,
1603,,"TRIANGLE",,50.849969,4.334679,,,0,
1604,,"UCCLE CALEVOET",,50.791986,4.332798,,,0,
1605,,"LOUIS MARCELIS",,50.846945,4.483422,,,0,
1606,,"DIELEGHEM",,50.888147,4.319041,,,0,
1607,,"ALPHONSE XIII",,50.791040,4.368950,,,0,
1611,,"GOFFIN",,50.866867,4.308747,,,0,
1615,,"GERGEL",,50.850406,4.486940,,,0,
1616,,"VOISINS",,50.852094,4.481924,,,0,
1617,,"PLAINE DES SPORTS",,50.843555,4.487245,,,0,
1620B,,"HERNALSTEEN",,50.840141,4.489543,,,0,
1621,,"WAGON",,50.796777,4.329332,,,0,
1622,,"WAGON",,50.796845,4.329360,,,0,
1623,,"GARE DE SAINT-JOB",,50.794280,4.362192,,,0,
1625,,"EGLISE WEZEMBEEK",,50.852723,4.482954,,,0,
1628,,"GARE DE LINKEBEEK",,50.774171,4.338487,,,0,
1629,,"OPPEM",,50.835745,4.495689,,,0,
1630,,"DIRECTOIRE",,50.789180,4.359647,,,0,
1632,,"COLLEGE ST-PIERRE",,50.806433,4.340790,,,0,
1633,,"PEYO",,50.810490,4.340145,,,0,
1634,,"GARE DE SAINT-JOB",,50.794282,4.362375,,,0,
1635,,"EGLISE WEZEMBEEK",,50.853658,4.482068,,,0,
1636,,"COGHEN",,50.814107,4.339161,,,0,
1638B,,"KRAAINEM",,50.848754,4.458553,,,0,
1639,,"ALMA",,50.848054,4.455359,,,0,
1640B,,"VANDERVELDE",,50.847620,4.448299,,,0,
1641,,"KLAKKEDELLE",,50.846986,4.443732,,,0,
1643,,"HEROS",,50.803530,4.341640,,,0,
1648,,"COGHEN",,50.814015,4.339060,,,0,
1649,,"PEYO",,50.809923,4.339828,,,0,
1650,,"COLLEGE ST-PIERRE",,50.805949,4.340894,,,0,
1651,,"HEROS",,50.803597,4.342061,,,0,
1652,,"PLACE SAINT-JOB",,50.793728,4.363929,,,0,
