regionid,geom
41,0103000020110F00000100000039000000588F87295EA41D41B1F4EC36DF3059413DDEFACB46A41D414339F735C53059414D7C8DFE00A41D41CB90B888AB305941A453F7A18DA31D41288CDA8192305941B7149C29EEA21D41A71BEF717A3059418794DF9624A21D41F82C6DA663305941A104B17233A11D417548B7684E305941CFCD61C51DA01D41CA502FFD3A3059411153E20CE79E1D415C5D5AA229305941ED0A8431939D1D415E7417901A305941F01F6579269C1D415BACEBF60D305941EF17AE7AA59A1D416CF865FF03305941B2CDCD0C15991D41E2959CC9FC2F59413846E3387A971D41C3BFC56CF82F5941588F8729DA951D41B1F4ECF6F62F594178D82B1A3A941D41C3BFC56CF82F5941FE5041469F921D41E2959CC9FC2F5941C10661D80E911D416CF865FF03305941C0FEA9D98D8F1D415BACEBF60D305941C3138B21218E1D415E7417901A3059419FCB2C46CD8C1D415C5D5AA229305941E150AD8D968B1D41CA502FFD3A3059410F1A5EE0808A1D417548B7684E305941298A2FBC8F891D41F82C6DA663305941F9097329C6881D41A71BEF717A3059410CCB17B126881D41288CDA819230594163A28154B3871D41CB90B888AB305941734014876D871D414339F735C5305941588F872956871D41B1F4EC36DF305941734014876D871D411FB0E237F930594163A28154B3871D41975821E5123159410CCB17B126881D413A5DFFEB2B315941F9097329C6881D41BBCDEAFB43315941298A2FBC8F891D416ABC6CC75A3159410F1A5EE0808A1D41EDA0220570315941E150AD8D968B1D419898AA70833159419FCB2C46CD8C1D41068C7FCB94315941C3138B21218E1D410475C2DDA3315941C0FEA9D98D8F1D41073DEE76B0315941C10661D80E911D41F6F0736EBA315941FE5041469F921D4180533DA4C131594178D82B1A3A941D419F291401C6315941588F8729DA951D41B1F4EC76C73159413846E3387A971D419F291401C6315941B2CDCD0C15991D4180533DA4C1315941EF17AE7AA59A1D41F6F0736EBA315941F01F6579269C1D41073DEE76B0315941ED0A8431939D1D410475C2DDA33159411153E20CE79E1D41068C7FCB94315941CFCD61C51DA01D419898AA7083315941A104B17233A11D41EDA02205703159418794DF9624A21D416ABC6CC75A315941B7149C29EEA21D41BBCDEAFB43315941A453F7A18DA31D413A5DFFEB2B3159414D7C8DFE00A41D41975821E5123159413DDEFACB46A41D411FB0E237F9305941588F87295EA41D41B1F4EC36DF305941
42,0103000020110F0000010000003D0000007B936E7039901E41F00B8488C72B5941212A645529901E4183347F53B42B594104317131F98F1E4127915954A12B5941A1BD9B8BA98F1E417D3C5BC08E2B59416D0149433B8F1E411FC69FCB7C2B59412CB6CA8DAF8E1E41F00B84A86B2B5941A48AFBF2078E1E4156F818875B2B59410D11F448468D1E418AB19C944C2B5941DB39E4AE6C8C1E4117B4FBFA3E2B594119CD1F877D8B1E417D3C5BE0322B59417B936E707B8A1E41C549AE66282B594183F0B23E69891E41116556AB1F2B5941A48AFBF249881E414E39D1C6182B59410F4016B320871E4117E273CC132B5941440ABCC0F0851E4186B234CA102B59417B936E70BD841E41F00B84C80F2B5941B21C21208A831E4186B234CA102B5941E7E6C62D5A821E4117E273CC132B5941529CE1ED30811E414E39D1C6182B594173362AA211801E41116556AB1F2B59417B936E70FF7E1E41C549AE66282B5941DD59BD59FD7D1E417D3C5BE0322B59411BEDF8310E7D1E4117B4FBFA3E2B5941E915E997347C1E418AB19C944C2B5941529CE1ED727B1E4156F818875B2B5941CA701253CB7A1E41F00B84A86B2B59418925949D3F7A1E411FC69FCB7C2B594155694155D1791E417D3C5BC08E2B5941F2F56BAF81791E4127915954A12B5941D5FC788B51791E4183347F53B42B59417B936E7041791E41F00B8488C72B5941D5FC788B51791E415DE388BDDA2B5941F2F56BAF81791E41B986AEBCED2B594155694155D1791E4163DBAC50002C59418925949D3F7A1E41C1516845122C5941CA701253CB7A1E41F00B8468232C5941529CE1ED727B1E418A1FEF89332C5941E915E997347C1E4156666B7C422C59411BEDF8310E7D1E41C9630C16502C5941DD59BD59FD7D1E4163DBAC305C2C59417B936E70FF7E1E411BCE59AA662C594173362AA211801E41CFB2B1656F2C5941529CE1ED30811E4192DE364A762C5941E7E6C62D5A821E41C93594447B2C5941B21C21208A831E415A65D3467E2C59417B936E70BD841E41F00B84487F2C5941440ABCC0F0851E415A65D3467E2C59410F4016B320871E41C93594447B2C5941A48AFBF249881E4192DE364A762C594183F0B23E69891E41CFB2B1656F2C59417B936E707B8A1E411BCE59AA662C594119CD1F877D8B1E4163DBAC305C2C5941DB39E4AE6C8C1E41C9630C16502C59410D11F448468D1E4156666B7C422C5941A48AFBF2078E1E418A1FEF89332C59412CB6CA8DAF8E1E41F00B8468232C59416D0149433B8F1E41C1516845122C5941A1BD9B8BA98F1E4163DBAC50002C594104317131F98F1E41B986AEBCED2B5941212A645529901E415DE388BDDA2B59417B936E7039901E41F00B8488C72B5941
43,0103000020110F0000010000001D00000047CA5025A3FA1D41AE1629B50E2A5941D31B1CE996FA1D419690B7EB072A5941A4E78DD172FA1D41C6716579012A5941E082F5AD38FA1D41C1BEF3B0FB2959411D49A668EBF91D4124CB9EDCF6295941CA188BE18EF91D41D844653AF3295941C02B69BC27F91D419561ECF8F029594147CA5025BBF81D41AE162935F0295941CE68388E4EF81D419561ECF8F0295941C47B1669E7F71D41D844653AF3295941714BFBE18AF71D4124CB9EDCF6295941AE11AC9C3DF71D41C1BEF3B0FB295941EAAC137903F71D41C6716579012A5941BB788561DFF61D419690B7EB072A594147CA5025D3F61D41AE1629B50E2A5941BB788561DFF61D41C69C9A7E152A5941EAAC137903F71D4196BBECF01B2A5941AE11AC9C3DF71D419B6E5EB9212A5941714BFBE18AF71D413862B38D262A5941C47B1669E7F71D4184E8EC2F2A2A5941CE68388E4EF81D41C7CB65712C2A594147CA5025BBF81D41AE1629352D2A5941C02B69BC27F91D41C7CB65712C2A5941CA188BE18EF91D4184E8EC2F2A2A59411D49A668EBF91D413862B38D262A5941E082F5AD38FA1D419B6E5EB9212A5941A4E78DD172FA1D4196BBECF01B2A5941D31B1CE996FA1D41C69C9A7E152A594147CA5025A3FA1D41AE1629B50E2A5941
44,0103000020110F00000100000031000000E9C3EDA6CAC71D41E7B60893AA21594160C857BCC8C71D4137693ABFA8215941E6B6FA04C3C71D418F346DF3A62159414B6EE099B9C71D4171227F37A5215941531E4AA4ACC71D41E7B60893A32159414B93FB5C9CC71D4116AB3B0DA22159416491420B89C71D410F6AC3ACA0215941FD80BE0373C71D41F1D9A7779F215941E9C3EDA65AC71D4140F132739E2159414C0B875F40C71D41418CD9A39D2159416CE9A5A024C71D41B7E7270D9D215941E99ED2E307C71D41A016B2B19C215941E9C3EDA6EAC61D41E7B608939C215941E9E8086ACDC61D41A016B2B19C215941669E35ADB0C61D41B7E7270D9D215941867C54EE94C61D41418CD9A39D215941E9C3EDA67AC61D4140F132739E215941D5061D4A62C61D41F1D9A7779F2159416EF698424CC61D410F6AC3ACA021594187F4DFF038C61D4116AB3B0DA22159417F6991A928C61D41E7B60893A32159418719FBB31BC61D4171227F37A5215941ECD0E04812C61D418F346DF3A621594172BF83910CC61D4137693ABFA8215941E9C3EDA60AC61D41E7B60893AA21594172BF83910CC61D419704D766AC215941ECD0E04812C61D413F39A432AE2159418719FBB31BC61D415D4B92EEAF2159417F6991A928C61D41E7B60893B121594187F4DFF038C61D41B8C2D518B32159416EF698424CC61D41BF034E79B4215941D5061D4A62C61D41DD9369AEB5215941E9C3EDA67AC61D418E7CDEB2B6215941867C54EE94C61D418DE13782B7215941669E35ADB0C61D411786E918B8215941E9E8086ACDC61D412E575F74B8215941E9C3EDA6EAC61D41E7B60893B8215941E99ED2E307C71D412E575F74B82159416CE9A5A024C71D411786E918B82159414C0B875F40C71D418DE13782B7215941E9C3EDA65AC71D418E7CDEB2B6215941FD80BE0373C71D41DD9369AEB52159416491420B89C71D41BF034E79B42159414B93FB5C9CC71D41B8C2D518B3215941531E4AA4ACC71D41E7B60893B12159414B6EE099B9C71D415D4B92EEAF215941E6B6FA04C3C71D413F39A432AE21594160C857BCC8C71D419704D766AC215941E9C3EDA6CAC71D41E7B60893AA215941
45,0103000020110F0000010000005D000000EEF8442AE0191D4135C10CA164275941697F30D7DA191D4131F632E35A27594154084EE4CA191D41EFCDF930512759412CDEA664B0191D414C0AF49547275941BDE7DB778B191D41F4BB981D3E275941BFE7FF495C191D411B9335D334275941DBE1621323191D419E61E1C12B275941D8E34E18E0181D419CDE6EF4222759413183B6A893181D4162BB5F751A2759416370D51F3E181D410519D84E12275941CB91C3E3DF171D41A76D928A0A2759411A28FB6479171D41E7E7D33103275941C88DD21D0B171D41425E614DFC265941D031EA9195161D41A7D774E5F5265941F67B8F4D19161D41BEB9B301F0265941175615E596151D4191A825A9EA2659417C2223F40E151D4186222CE2E526594160F2FA1C82141D41A6E27AB2E126594187DAB707F1131D414812111FDE265941FC4C85615C131D414852332CDB2659418067D0DBC4121D41E1A266DDD8265941522D742B2B121D413F306C35D726594128A9E10790111D41CD083E36D6265941EEF8442AF4101D4135C10CE1D5265941B448A84C58101D41CD083E36D62659418AC41529BD0F1D413F306C35D72659415C8AB978230F1D41E1A266DDD8265941E0A404F38B0E1D414852332CDB2659415517D24CF70D1D414812111FDE2659417CFF8E37660D1D41A6E27AB2E126594160CF6660D90C1D4186222CE2E5265941C59B746F510C1D4191A825A9EA265941E675FA06CF0B1D41BEB9B301F02659410CC09FC2520B1D41A7D774E5F52659411464B736DD0A1D41425E614DFC265941C2C98EEF6E0A1D41E7E7D331032759411160C670080A1D41A76D928A0A2759417981B434AA091D410519D84E12275941AB6ED3AB54091D4162BB5F751A275941040E3B3C08091D419CDE6EF42227594101102741C5081D419E61E1C12B2759411D0A8A0A8C081D411B9335D3342759411F0AAEDC5C081D41F4BB981D3E275941B013E3EF37081D414C0AF4954727594188E93B701D081D41EFCDF930512759417372597D0D081D4131F632E35A275941EEF8442A08081D4135C10CA1642759417372597D0D081D41398CE65E6E27594188E93B701D081D417BB41F1178275941B013E3EF37081D411E7825AC812759411F0AAEDC5C081D4176C680248B2759411D0A8A0A8C081D414FEFE36E9427594101102741C5081D41CC2038809D275941040E3B3C08091D41CEA3AA4DA6275941AB6ED3AB54091D4108C7B9CCAE2759417981B434AA091D41656941F3B62759411160C670080A1D41C31487B7BE275941C2C98EEF6E0A1D41839A4510C62759411464B736DD0A1D412824B8F4CC2759410CC09FC2520B1D41C3AAA45CD3275941E675FA06CF0B1D41ACC86540D9275941C59B746F510C1D41D9D9F398DE27594160CF6660D90C1D41E45FED5FE32759417CFF8E37660D1D41C49F9E8FE72759415517D24CF70D1D4122700823EB275941E0A404F38B0E1D412230E615EE2759415C8AB978230F1D4189DFB264F02759418AC41529BD0F1D412B52AD0CF2275941B448A84C58101D419D79DB0BF3275941EEF8442AF4101D4135C10C61F327594128A9E10790111D419D79DB0BF3275941522D742B2B121D412B52AD0CF22759418067D0DBC4121D4189DFB264F0275941FC4C85615C131D412230E615EE27594187DAB707F1131D4122700823EB27594160F2FA1C82141D41C49F9E8FE72759417C2223F40E151D41E45FED5FE3275941175615E596151D41D9D9F398DE275941F67B8F4D19161D41ACC86540D9275941D031EA9195161D41C3AAA45CD3275941C88DD21D0B171D412824B8F4CC2759411A28FB6479171D41839A4510C6275941CB91C3E3DF171D41C31487B7BE2759416370D51F3E181D41656941F3B62759413183B6A893181D4108C7B9CCAE275941D8E34E18E0181D41CEA3AA4DA6275941DBE1621323191D41CC2038809D275941BFE7FF495C191D414FEFE36E94275941BDE7DB778B191D4176C680248B2759412CDEA664B0191D411E7825AC8127594154084EE4CA191D417BB41F1178275941697F30D7DA191D41398CE65E6E275941EEF8442AE0191D4135C10CA164275941
46,0103000020110F00000100000035000000AAEAF8AB1AFB1D4127688524EC2A59410A6E9A820EFB1D41EF60A393DF2A59411B5AE533EAFA1D41F127AA31D32A5941B1596347AEFA1D41DC6DD32CC72A59412468C79C5BFA1D41FC35FDB1BB2A594176BCAA68F3F91D414B5802ECB02A594150C50C3077F91D41AB861A03A72A59416D02A7C2E8F81D417D2A441C9E2A59416EE829344AF81D410A4BBA58962A59415A0D7CD49DF71D414F8078D58F2A5941538F1827E6F61D4137C1CEAA8A2A594103EEACD925F61D4130A106EC862A59412B5E19BA5FF51D41F14F1BA7842A5941AAEAF8AB96F41D41276885E4832A59412977D89DCDF31D41F14F1BA7842A594151E7447E07F31D4130A106EC862A59410146D93047F21D4137C1CEAA8A2A5941FAC775838FF11D414F8078D58F2A5941E6ECC723E3F01D410A4BBA58962A5941E7D24A9544F01D417D2A441C9E2A59410410E527B6EF1D41AB861A03A72A5941DE1847EF39EF1D414B5802ECB02A5941306D2ABBD1EE1D41FC35FDB1BB2A5941A37B8E107FEE1D41DC6DD32CC72A5941397B0C2443EE1D41F127AA31D32A59414A6757D51EEE1D41EF60A393DF2A5941AAEAF8AB12EE1D4127688524EC2A59414A6757D51EEE1D415F6F67B5F82A5941397B0C2443EE1D415DA86017052B5941A37B8E107FEE1D417262371C112B5941306D2ABBD1EE1D41529A0D971C2B5941DE1847EF39EF1D410378085D272B59410410E527B6EF1D41A349F045312B5941E7D24A9544F01D41D1A5C62C3A2B5941E6ECC723E3F01D41448550F0412B5941FAC775838FF11D41FF4F9273482B59410146D93047F21D41170F3C9E4D2B594151E7447E07F31D411E2F045D512B59412977D89DCDF31D415D80EFA1532B5941AAEAF8AB96F41D4127688564542B59412B5E19BA5FF51D415D80EFA1532B594103EEACD925F61D411E2F045D512B5941538F1827E6F61D41170F3C9E4D2B59415A0D7CD49DF71D41FF4F9273482B59416EE829344AF81D41448550F0412B59416D02A7C2E8F81D41D1A5C62C3A2B594150C50C3077F91D41A349F045312B594176BCAA68F3F91D410378085D272B59412468C79C5BFA1D41529A0D971C2B5941B1596347AEFA1D417262371C112B59411B5AE533EAFA1D415DA86017052B59410A6E9A820EFB1D415F6F67B5F82A5941AAEAF8AB1AFB1D4127688524EC2A5941
47,0103000020110F00000100000011000000E98C5CD8A46B1D410015B6BD8C2B5941582A276D666B1D418695E720792B5941658F37ACB46A1D41D8647880682B5941878444A5AA691D41296B69645D2B5941E98C5CD870681D410015B67D592B59414B95740B37671D41296B69645D2B59416D8A81042D661D41D8647880682B59417AEF91437B651D418695E720792B5941E98C5CD83C651D410015B6BD8C2B59417AEF91437B651D417A94845AA02B59416D8A81042D661D4128C5F3FAB02B59414B95740B37671D41D7BE0217BC2B5941E98C5CD870681D410015B6FDBF2B5941878444A5AA691D41D7BE0217BC2B5941658F37ACB46A1D4128C5F3FAB02B5941582A276D666B1D417A94845AA02B5941E98C5CD8A46B1D410015B6BD8C2B5941
48,0103000020110F0000010000001D000000B7AC1C296A491D410636B76FDC2B594114B7A16655491D413F22C2EBD02B59412556AE2918491D4167B79FFBC52B5941AF205E84B5481D41A807B92BBC2B59419C92FF6832481D41C71E03FAB32B5941A696946A95471D416F1BAECFAD2B59412EE96D68E6461D4160E5DEFBA92B5941B7AC1C292E461D410636B7AFA82B59414070CBE975451D4160E5DEFBA92B5941C8C2A4E7C6441D416F1BAECFAD2B5941D2C639E929441D41C71E03FAB32B5941BF38DBCDA6431D41A807B92BBC2B594149038B2844431D4167B79FFBC52B59415AA297EB06431D413F22C2EBD02B5941B7AC1C29F2421D410636B76FDC2B59415AA297EB06431D41CD49ACF3E72B594149038B2844431D41A5B4CEE3F22B5941BF38DBCDA6431D416464B5B3FC2B5941D2C639E929441D41454D6BE5042C5941C8C2A4E7C6441D419D50C00F0B2C59414070CBE975451D41AC868FE30E2C5941B7AC1C292E461D410636B72F102C59412EE96D68E6461D41AC868FE30E2C5941A696946A95471D419D50C00F0B2C59419C92FF6832481D41454D6BE5042C5941AF205E84B5481D416464B5B3FC2B59412556AE2918491D41A5B4CEE3F22B594114B7A16655491D41CD49ACF3E72B5941B7AC1C296A491D410636B76FDC2B5941
49,0103000020110F0000010000001500000090641BCD61E31C41893A0D10E72F5941DA498CE2ADE21C416C7BE810A02F5941605667BFA3E01C4186D0DF04602F5941B904F27F76DD1C416C7BE8302D2F5941605667BF75D91C41342CB68E0C2F594190641BCD05D51C41893A0D50012F5941C072CFDA95D01C41342CB68E0C2F594167C4441A95CC1C416C7BE8302D2F5941C072CFDA67C91C4186D0DF04602F5941467FAAB75DC71C416C7BE810A02F594190641BCDA9C61C41893A0D10E72F5941467FAAB75DC71C41A6F9310F2E305941C072CFDA67C91C418CA43A1B6E30594167C4441A95CC1C41A6F931EFA0305941C072CFDA95D01C41DE486491C130594190641BCD05D51C41893A0DD0CC305941605667BF75D91C41DE486491C1305941B904F27F76DD1C41A6F931EFA0305941605667BFA3E01C418CA43A1B6E305941DA498CE2ADE21C41A6F9310F2E30594190641BCD61E31C41893A0D10E72F5941
50,0103000020110F0000010000003D000000048A67EC90561D41BD56EAEA8D2E5941E76AAAC68E561D41E217505B8B2E59415BF4785B88561D41C4ACE4D2882E594109F6D3BC7D561D419DC3C258862E5941BEA984086F561D4119F8DCF3832E59413E28C9675C561D41BD56EAAA812E594109BCE00E46561D41538753847F2E59417E56793C2C561D4138D320867D2E594155C2FF380F561D41F539E9B57B2E5941A280D455EF551D419DC3C2187A2E5941048A67ECCC551D41D93C34B3782E594149743D5DA8551D41C1842889772E594109BCE00E82551D41FD8FE39D762E59418F29C26C5A551D411840F9F3752E5941B8770BE631551D41AF28468D752E5941048A67EC08551D41BD56EA6A752E5941509CC3F2DF541D41AF28468D752E594179EA0C6CB7541D411840F9F3752E5941FF57EEC98F541D41FD8FE39D762E5941BF9F917B69541D41C1842889772E5941048A67EC44541D41D93C34B3782E59416693FA8222541D419DC3C2187A2E5941B351CF9F02541D41F539E9B57B2E59418ABD559CE5531D4138D320867D2E5941FF57EEC9CB531D41538753847F2E5941CAEB0571B5531D41BD56EAAA812E59414A6A4AD0A2531D4119F8DCF3832E5941FF1DFB1B94531D419DC3C258862E5941AD1F567D89531D41C4ACE4D2882E594121A9241283531D41E217505B8B2E5941048A67EC80531D41BD56EAEA8D2E594121A9241283531D419895847A902E5941AD1F567D89531D41B600F002932E5941FF1DFB1B94531D41DDE9117D952E59414A6A4AD0A2531D4161B5F7E1972E5941CAEB0571B5531D41BD56EA2A9A2E5941FF57EEC9CB531D41272681519C2E59418ABD559CE5531D4142DAB34F9E2E5941B351CF9F02541D418573EB1FA02E59416693FA8222541D41DDE911BDA12E5941048A67EC44541D41A170A022A32E5941BF9F917B69541D41B928AC4CA42E5941FF57EEC98F541D417D1DF137A52E594179EA0C6CB7541D41626DDBE1A52E5941509CC3F2DF541D41CB848E48A62E5941048A67EC08551D41BD56EA6AA62E5941B8770BE631551D41CB848E48A62E59418F29C26C5A551D41626DDBE1A52E594109BCE00E82551D417D1DF137A52E594149743D5DA8551D41B928AC4CA42E5941048A67ECCC551D41A170A022A32E5941A280D455EF551D41DDE911BDA12E594155C2FF380F561D418573EB1FA02E59417E56793C2C561D4142DAB34F9E2E594109BCE00E46561D41272681519C2E59413E28C9675C561D41BD56EA2A9A2E5941BEA984086F561D4161B5F7E1972E594109F6D3BC7D561D41DDE9117D952E59415BF4785B88561D41B600F002932E5941E76AAAC68E561D419895847A902E5941048A67EC90561D41BD56EAEA8D2E5941
51,0103000020110F0000010000005100000052B399F850DC1D41CD93DBB727275941969CC8064CDC1D41E29248DA1F275941333723393DDC1D411EA51F091827594154CE06A724DC1D419E45B7501027594113393B7702DC1D415BDE3EBD0827594118A5B5DFD6DB1D41B58CAB5A01275941EC6C4325A2DB1D410642A534FA26594162801D9B64DB1D41FD5D7456F3265941730A65A21EDB1D41D5DFEFCAEC265941F2238AA9D0DA1D417E4A6C9CE6265941FC849D2B7BDA1D41B256ABD4E026594141488EAF1EDA1D41C38CCC7CDB265941CCF254C7BBD91D415BDE3E9DD626594154100D0F53D91D41FC56B33DD2265941C0CFFE2BE5D81D4133F81065CE265941CB249ACB72D81D41B1D46919CB265941730A65A2FCD71D41717BF15FC82659414596DE6A83D71D411DC2F43CC6265941479E58E407D71D418FFBD2B3C426594103C2C9D18AD61D4139A5F8C6C326594152B399F80CD61D41CD93DB77C3265941A1A4691F8FD51D4139A5F8C6C32659415DC8DA0C12D51D418FFBD2B3C42659415FD0548696D41D411DC2F43CC6265941315CCE4E1DD41D41717BF15FC8265941D9419925A7D31D41B1D46919CB265941E49634C534D31D4133F81065CE265941505626E2C6D21D41FC56B33DD2265941D873DE295ED21D415BDE3E9DD6265941631EA541FBD11D41C38CCC7CDB265941A8E195C59ED11D41B256ABD4E0265941B242A94749D11D417E4A6C9CE6265941315CCE4EFBD01D41D5DFEFCAEC26594142E61556B5D01D41FD5D7456F3265941B8F9EFCB77D01D410642A534FA2659418CC17D1143D01D41B58CAB5A01275941912DF87917D01D415BDE3EBD0827594150982C4AF5CF1D419E45B75010275941712F10B8DCCF1D411EA51F09182759410ECA6AEACDCF1D41E29248DA1F27594152B399F8C8CF1D41CD93DBB7272759410ECA6AEACDCF1D41B8946E952F275941712F10B8DCCF1D417C8297663727594150982C4AF5CF1D41FCE1FF1E3F275941912DF87917D01D413F4978B2462759418CC17D1143D01D41E59A0B154E275941B8F9EFCB77D01D4194E5113B5527594142E61556B5D01D419DC942195C275941315CCE4EFBD01D41C547C7A462275941B242A94749D11D411CDD4AD368275941A8E195C59ED11D41E8D00B9B6E275941631EA541FBD11D41D79AEAF273275941D873DE295ED21D413F4978D278275941505626E2C6D21D419ED003327D275941E49634C534D31D41672FA60A81275941D9419925A7D31D41E9524D5684275941315CCE4E1DD41D4129ACC50F872759415FD0548696D41D417D65C232892759415DC8DA0C12D51D410B2CE4BB8A275941A1A4691F8FD51D416182BEA88B27594152B399F80CD61D41CD93DBF78B27594103C2C9D18AD61D416182BEA88B275941479E58E407D71D410B2CE4BB8A2759414596DE6A83D71D417D65C23289275941730A65A2FCD71D4129ACC50F87275941CB249ACB72D81D41E9524D5684275941C0CFFE2BE5D81D41672FA60A8127594154100D0F53D91D419ED003327D275941CCF254C7BBD91D413F4978D27827594141488EAF1EDA1D41D79AEAF273275941FC849D2B7BDA1D41E8D00B9B6E275941F2238AA9D0DA1D411CDD4AD368275941730A65A21EDB1D41C547C7A46227594162801D9B64DB1D419DC942195C275941EC6C4325A2DB1D4194E5113B5527594118A5B5DFD6DB1D41E59A0B154E27594113393B7702DC1D413F4978B24627594154CE06A724DC1D41FCE1FF1E3F275941333723393DDC1D417C82976637275941969CC8064CDC1D41B8946E952F27594152B399F850DC1D41CD93DBB727275941
52,0103000020110F000001000000090000006AF8168B31391D41149DF5A92D295941A7C7A20E46381D4120E0BC210A2959416AF8168B0D361D41149DF569FB2859412D298B07D5331D4120E0BC210A2959416AF8168BE9321D41149DF5A92D2959412D298B07D5331D41085A2E32512959416AF8168B0D361D41149DF5E95F295941A7C7A20E46381D41085A2E32512959416AF8168B31391D41149DF5A92D295941
53,0103000020110F0000010000003900000021307A8162F11D41C01338F73925594161EEEFE751F11D41C4EED67D2725594148E9C15020F11D411F4FEF3F152559412E56965BCEF01D41E8413B78032559412AE846105DF01D41174CF85FF2245941EF628FDBCDEF1D41C2232F2EE22459418566778A22EF1D419E830217D3245941223886445DEE1D414053074BC52459413932D38480ED1D415A40A8F6B8245941063009128FEC1D4193C09641AE245941B2AA76F58BEB1D413F484B4EA5245941A84D47717AEA1D415F5196399E245941307A06F65DE91D412E98431A99245941E67F8C173AE81D41DCB7D0009624594121307A8112E71D41C01338F7942459415CE067EBEAE51D41DCB7D0009624594112E6ED0CC7E41D412E98431A992459419A12AD91AAE31D415F5196399E24594190B57D0D99E21D413F484B4EA52459413C30EBF095E11D4193C09641AE245941092E217EA4E01D415A40A8F6B824594120286EBEC7DF1D414053074BC5245941BDF97C7802DF1D419E830217D324594153FD642757DE1D41C2232F2EE22459411878ADF2C7DD1D41174CF85FF2245941140A5EA756DD1D41E8413B7803255941FA7632B204DD1D411F4FEF3F15255941E171041BD3DC1D41C4EED67D2725594121307A81C2DC1D41C01338F739255941E171041BD3DC1D41BC3899704C255941FA7632B204DD1D4161D880AE5E255941140A5EA756DD1D4198E53476702559411878ADF2C7DD1D4169DB778E8125594153FD642757DE1D41BE0341C091255941BDF97C7802DF1D41E2A36DD7A025594120286EBEC7DF1D4140D468A3AE255941092E217EA4E01D4126E7C7F7BA2559413C30EBF095E11D41ED66D9ACC525594190B57D0D99E21D4141DF24A0CE2559419A12AD91AAE31D4121D6D9B4D525594112E6ED0CC7E41D41528F2CD4DA2559415CE067EBEAE51D41A46F9FEDDD25594121307A8112E71D41C01338F7DE255941E67F8C173AE81D41A46F9FEDDD255941307A06F65DE91D41528F2CD4DA255941A84D47717AEA1D4121D6D9B4D5255941B2AA76F58BEB1D4141DF24A0CE255941063009128FEC1D41ED66D9ACC52559413932D38480ED1D4126E7C7F7BA255941223886445DEE1D4140D468A3AE2559418566778A22EF1D41E2A36DD7A0255941EF628FDBCDEF1D41BE0341C0912559412AE846105DF01D4169DB778E812559412E56965BCEF01D4198E534767025594148E9C15020F11D4161D880AE5E25594161EEEFE751F11D41BC3899704C25594121307A8162F11D41C01338F739255941
54,0103000020110F0000010000003900000018458A802B401D418D56429B96275941636EE8592B401D4140C84370962759411B497FE62A401D41E4A3CF45962759415E61C2272A401D41CF956E1C9627594171C4172029401D41BCD4A5F495275941E247D0D227401D41F374F5CE95275941DCDC1C4426401D41EECBD6AB95275941F711017924401D41BFE9BA8B9527594101EF427722401D41112D096F95275941B15E584520401D4160F61D5695275941236252EA1D401D41977E4941952759410051C66D1B401D41C9D4CE3095275941A86FB5D718401D414D06E32495275941E429733016401D41F873AC1D9527594118458A8013401D418D56421B952759414C60A1D010401D41F873AC1D95275941881A5F290E401D414D06E3249527594130394E930B401D41C9D4CE30952759410D28C21609401D41977E4941952759417F2BBCBB06401D4160F61D56952759412F9BD18904401D41112D096F952759413978138802401D41BFE9BA8B9527594154ADF7BC00401D41EECBD6AB952759414E42442EFF3F1D41F374F5CE95275941BFC5FCE0FD3F1D41BCD4A5F495275941D22852D9FC3F1D41CF956E1C962759411541951AFC3F1D41E4A3CF4596275941CD1B2CA7FB3F1D4140C843709627594118458A80FB3F1D418D56429B96275941CD1B2CA7FB3F1D41DAE440C6962759411541951AFC3F1D413609B5F096275941D22852D9FC3F1D414B17161A97275941BFC5FCE0FD3F1D415ED8DE41972759414E42442EFF3F1D4127388F679727594154ADF7BC00401D412CE1AD8A972759413978138802401D415BC3C9AA972759412F9BD18904401D4109807BC7972759417F2BBCBB06401D41BAB666E0972759410D28C21609401D41832E3BF59727594130394E930B401D4151D8B50598275941881A5F290E401D41CDA6A111982759414C60A1D010401D412239D8189827594118458A8013401D418D56421B98275941E429733016401D412239D81898275941A86FB5D718401D41CDA6A111982759410051C66D1B401D4151D8B50598275941236252EA1D401D41832E3BF597275941B15E584520401D41BAB666E09727594101EF427722401D4109807BC797275941F711017924401D415BC3C9AA97275941DCDC1C4426401D412CE1AD8A97275941E247D0D227401D4127388F679727594171C4172029401D415ED8DE41972759415E61C2272A401D414B17161A972759411B497FE62A401D413609B5F096275941636EE8592B401D41DAE440C69627594118458A802B401D418D56429B96275941
